"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"63","GO:0002945",0.0421809121143581,1,1,1,"cyclin K-CDK13 complex","CC","black","Day21"
"670","GO:1990712",0.043130900703607,1,1,1,"HFE-transferrin receptor complex","CC","black","Day21"
"200","GO:0008537",0.043831199696863,1,1,1,"proteasome activator complex","CC","black","Day21"
"532","GO:0070062",0.0451676248810894,0.971890922726438,26,545,"extracellular exosome","CC","black","Day21"
"577","GO:0072589",0.0465451457309813,1,1,1,"box H/ACA scaRNP complex","CC","black","Day21"
"553","GO:0071014",0.0468490739341905,0.995498341845257,2,11,"post-mRNA release spliceosomal complex","CC","black","Day21"
"600","GO:0097575",0.0468550819734253,1,1,1,"lateral cell cortex","CC","black","Day21"
"231","GO:0016027",0.0472802731620496,1,1,1,"inaD signaling complex","CC","black","Day21"
"587","GO:0090571",0.0475100426273268,1,1,1,"RNA polymerase II transcription repressor complex","CC","black","Day21"
"372","GO:0035859",0.0475202482649486,1,1,1,"Seh1-associated complex","CC","black","Day21"
"134","GO:0005945",0.0475249025083744,1,1,1,"6-phosphofructokinase complex","CC","black","Day21"
"202","GO:0008623",0.0475249025083744,1,1,1,"CHRAC","CC","black","Day21"
"245","GO:0016460",0.0475249025083744,1,1,1,"myosin II complex","CC","black","Day21"
"285","GO:0030120",0.0475249025083744,1,1,1,"vesicle coat","CC","black","Day21"
"345","GO:0034245",0.0475249025083744,1,1,1,"mitochondrial DNA-directed RNA polymerase complex","CC","black","Day21"
"599","GO:0097513",0.0475249025083744,1,1,1,"myosin II filament","CC","black","Day21"
"669","GO:1990707",0.0475249025083744,1,1,1,"nuclear subtelomeric heterochromatin","CC","black","Day21"
"77","GO:0003723",7.33648336394599e-40,1,95,563,"RNA binding","MF","black","Day21"
"80","GO:0003729",4.73645249186262e-11,1,20,88,"mRNA binding","MF","black","Day21"
"69","GO:0003677",7.78061264950478e-11,1,58,827,"DNA binding","MF","black","Day21"
"489","GO:0051082",7.1146420346431e-09,0.999999999355514,13,55,"unfolded protein binding","MF","black","Day21"
"103","GO:0005524",1.65658230368934e-08,1,90,1472,"ATP binding","MF","black","Day21"
"82","GO:0003743",7.04158843876987e-07,0.999999945192058,9,32,"translation initiation factor activity","MF","black","Day21"
"390","GO:0042393",1.04784290893889e-05,0.999998056903383,13,82,"histone binding","MF","black","Day21"
"70","GO:0003678",1.77390213323336e-05,0.999997773867241,9,50,"DNA helicase activity","MF","black","Day21"
"312","GO:0031369",5.07483199008492e-05,0.999997694154101,5,12,"translation initiation factor binding","MF","black","Day21"
"357","GO:0035064",5.38269772105156e-05,0.999994697207318,7,29,"methylated histone binding","MF","black","Day21"
"397","GO:0042800",7.85475158340679e-05,0.999995939861499,5,13,"histone methyltransferase activity (H3-K4 specific)","MF","black","Day21"
"342","GO:0033592",0.000106889032432998,1,3,3,"RNA strand annealing activity","MF","black","Day21"
"81","GO:0003730",0.000139227335870381,0.999983646941373,7,33,"mRNA 3'-UTR binding","MF","black","Day21"
"71","GO:0003682",0.000158792562145925,0.999937844834982,25,316,"chromatin binding","MF","black","Day21"
"78","GO:0003724",0.000161043495037722,0.99996900484911,10,71,"RNA helicase activity","MF","black","Day21"
"471","GO:0048027",0.00016566542642073,0.99998902209571,5,17,"mRNA 5'-UTR binding","MF","black","Day21"
"398","GO:0042826",0.000292491980234893,0.999952646513095,8,50,"histone deacetylase binding","MF","black","Day21"
"427","GO:0044183",0.000354082130903231,0.999992835682157,3,6,"protein folding chaperone","MF","black","Day21"
"101","GO:0005198",0.000546609890898262,0.9999157923772,7,48,"structural molecule activity","MF","black","Day21"
"463","GO:0046872",0.000576217031859581,0.999632414746767,83,1937,"metal ion binding","MF","black","Day21"
"76","GO:0003714",0.000721211463708706,0.99981444222726,11,101,"transcription corepressor activity","MF","black","Day21"
"371","GO:0035613",0.000741465467377229,0.999955163986497,4,12,"RNA stem-loop binding","MF","black","Day21"
"79","GO:0003725",0.000762620606921326,0.999875636373247,7,48,"double-stranded RNA binding","MF","black","Day21"
"72","GO:0003690",0.00125208723237525,0.999776053646433,7,52,"double-stranded DNA binding","MF","black","Day21"
"458","GO:0046332",0.00139432248026472,0.999838361514705,5,27,"SMAD binding","MF","black","Day21"
"75","GO:0003713",0.00161893445809854,0.999534902797693,11,124,"transcription coactivator activity","MF","black","Day21"
"289","GO:0030331",0.00168219213942898,0.99979853202165,5,25,"estrogen receptor binding","MF","black","Day21"
"416","GO:0043539",0.00196320699388953,0.999830899156151,4,17,"protein serine/threonine kinase activator activity","MF","black","Day21"
"267","GO:0018024",0.00214472703534306,0.999805391644667,4,20,"histone-lysine N-methyltransferase activity","MF","black","Day21"
"483","GO:0050815",0.0021704665155402,0.99998004443535,2,3,"phosphoserine residue binding","MF","black","Day21"
"407","GO:0043273",0.00225543041205522,1,2,2,"CTPase activity","MF","black","Day21"
"73","GO:0003697",0.00228627412714532,0.999478165120831,8,67,"single-stranded DNA binding","MF","black","Day21"
"274","GO:0019888",0.00292745466276716,0.99971524380636,4,18,"protein phosphatase regulator activity","MF","black","Day21"
"573","GO:0071987",0.00309101076294742,0.999965900955853,2,3,"WD40-repeat domain binding","MF","black","Day21"
"191","GO:0008022",0.00319526337594514,0.999067037653311,10,104,"protein C-terminus binding","MF","black","Day21"
"481","GO:0050501",0.00329513394269724,1,1,1,"hyaluronan synthase activity","MF","black","Day21"
"466","GO:0046975",0.00329757042633078,0.999819868195613,3,9,"histone methyltransferase activity (H3-K36 specific)","MF","black","Day21"
"104","GO:0005528",0.00379693835569738,0.999953406310064,2,3,"FK506 binding","MF","black","Day21"
"533","GO:0070087",0.00382424820632882,0.999952896381425,2,3,"chromo shadow domain binding","MF","black","Day21"
"593","GO:0097100",0.00439120326175623,0.999941886012993,2,3,"supercoiled DNA binding","MF","black","Day21"
"385","GO:0042162",0.00439272237903705,0.999531314240838,4,16,"telomeric DNA binding","MF","black","Day21"
"275","GO:0019904",0.00452151849419074,0.998510393103796,11,135,"protein domain specific binding","MF","black","Day21"
"667","GO:1990269",0.00599307418292483,0.999906707519023,2,3,"RNA polymerase II C-terminal domain phosphoserine binding","MF","black","Day21"
"605","GO:0098821",0.00600529815748355,0.999868369029263,2,4,"BMP receptor activity","MF","black","Day21"
"529","GO:0062152",0.00649469416223025,0.999894546729487,2,3,"mRNA (cytidine-5-)-methyltransferase activity","MF","black","Day21"
"205","GO:0008650",0.00653530691901886,1,1,1,"rRNA (uridine-2'-O-)-methyltransferase activity","MF","black","Day21"
"528","GO:0062105",0.00653530691901886,1,1,1,"RNA 2'-O-methyltransferase activity","MF","black","Day21"
"376","GO:0036033",0.00655259346584164,0.999893109792542,2,3,"mediator complex binding","MF","black","Day21"
"317","GO:0031625",0.00687354807037314,0.997468412774075,12,158,"ubiquitin protein ligase binding","MF","black","Day21"
"196","GO:0008190",0.00700122606862109,0.999833743776682,2,4,"eukaryotic initiation factor 4E binding","MF","black","Day21"
"302","GO:0030957",0.00716624854624911,0.999827739010648,2,4,"Tat protein binding","MF","black","Day21"
"84","GO:0003755",0.0071851205173751,0.999056202297316,4,25,"peptidyl-prolyl cis-trans isomerase activity","MF","black","Day21"
"307","GO:0031072",0.00745115186289244,0.999025895117652,4,22,"heat shock protein binding","MF","black","Day21"
"525","GO:0061629",0.00804339099725898,0.999794598618241,2,4,"RNA polymerase II-specific DNA-binding transcription factor binding","MF","black","Day21"
"256","GO:0016859",0.0081577928573225,1,1,1,"cis-trans isomerase activity","MF","black","Day21"
"480","GO:0050333",0.00835746460770332,1,1,1,"thiamin-triphosphatase activity","MF","black","Day21"
"218","GO:0010844",0.00843681245249341,0.99977908326862,2,4,"recombination hotspot binding","MF","black","Day21"
"523","GO:0061133",0.00879324193019906,0.99976468865119,2,4,"endopeptidase activator activity","MF","black","Day21"
"3","GO:0000049",0.00879471769250526,0.998025789757573,6,51,"tRNA binding","MF","black","Day21"
"262","GO:0017111",0.00925600796138473,0.999745529547834,2,4,"nucleoside-triphosphatase activity","MF","black","Day21"
"88","GO:0003875",0.00955175532921731,0.999969505121809,1,3,"ADP-ribosylarginine hydrolase activity","MF","black","Day21"
"102","GO:0005200",0.011171391526119,0.996924653749423,7,94,"structural constituent of cytoskeleton","MF","black","Day21"
"526","GO:0061676",0.0114758061671177,0.999646571782494,2,4,"importin-alpha family protein binding","MF","black","Day21"
"265","GO:0017151",0.0123432961096097,0.999503622045246,2,6,"DEAD/H-box RNA helicase binding","MF","black","Day21"
"85","GO:0003774",0.0125410645051947,0.997419167331186,5,50,"motor activity","MF","black","Day21"
"301","GO:0030898",0.0126928175232037,0.999587614193396,2,4,"actin-dependent ATPase activity","MF","black","Day21"
"190","GO:0008017",0.0131498969716457,0.994729956300207,12,149,"microtubule binding","MF","black","Day21"
"74","GO:0003700",0.0132039059879788,0.993556819517875,18,340,"DNA-binding transcription factor activity","MF","black","Day21"
"99","GO:0004864",0.0144834175540325,0.998482255622105,3,14,"protein phosphatase inhibitor activity","MF","black","Day21"
"530","GO:0070034",0.014686661244475,0.998452891579999,3,14,"telomerase RNA binding","MF","black","Day21"
"545","GO:0070878",0.0147412889746895,0.999348844780755,2,6,"primary miRNA binding","MF","black","Day21"
"492","GO:0051087",0.0163647367075568,0.995740436542582,6,65,"chaperone binding","MF","black","Day21"
"594","GO:0097157",0.0178582884401168,0.999126444508914,2,6,"pre-mRNA intronic binding","MF","black","Day21"
"400","GO:0043021",0.018602529110082,0.997833052132919,3,15,"ribonucleoprotein complex binding","MF","black","Day21"
"467","GO:0046982",0.0203701014829117,0.991264105287013,12,198,"protein heterodimerization activity","MF","black","Day21"
"295","GO:0030544",0.0221391262861214,0.995775806169572,4,42,"Hsp70 protein binding","MF","black","Day21"
"195","GO:0008134",0.0224705081023065,0.990241831272852,12,186,"transcription factor binding","MF","black","Day21"
"194","GO:0008097",0.0232657052469374,0.99856644984067,2,8,"5S rRNA binding","MF","black","Day21"
"242","GO:0016429",0.0236521157548208,1,1,1,"tRNA (adenine-N1-)-methyltransferase activity","MF","black","Day21"
"527","GO:0061953",0.0236521157548208,1,1,1,"mRNA (adenine-N1-)-methyltransferase activity","MF","black","Day21"
"90","GO:0004512",0.0251348852451854,1,1,1,"inositol-3-phosphate synthase activity","MF","black","Day21"
"488","GO:0051020",0.0252035859394823,0.996643135873027,3,17,"GTPase binding","MF","black","Day21"
"417","GO:0043565",0.0266657834055986,0.986871844361481,15,304,"sequence-specific DNA binding","MF","black","Day21"
"241","GO:0016428",0.0277991535178029,0.998182293065413,2,7,"tRNA (cytosine-5-)-methyltransferase activity","MF","black","Day21"
"98","GO:0004807",0.0294866269532447,1,1,1,"triose-phosphate isomerase activity","MF","black","Day21"
"206","GO:0008929",0.0294866269532447,1,1,1,"methylglyoxal synthase activity","MF","black","Day21"
"673","GO:1990837",0.0300898329912031,0.997766318751859,2,10,"sequence-specific double-stranded DNA binding","MF","black","Day21"
"487","GO:0051018",0.0306450472061035,0.99774952255782,2,9,"protein kinase A binding","MF","black","Day21"
"415","GO:0043531",0.0306876139885435,0.995557494123409,3,18,"ADP binding","MF","black","Day21"
"42","GO:0001096",0.031556591635866,1,1,1,"TFIIF-class transcription factor complex binding","MF","black","Day21"
"236","GO:0016279",0.0316847090601,0.99750824667845,2,12,"protein-lysine N-methyltransferase activity","MF","black","Day21"
"39","GO:0000993",0.0320483398951672,0.995200341706587,3,21,"RNA polymerase II complex binding","MF","black","Day21"
"261","GO:0017108",0.0327612606363304,0.997657825376046,2,7,"5'-flap endonuclease activity","MF","black","Day21"
"243","GO:0016435",0.0338152854021174,0.99970963506328,1,2,"rRNA (guanine) methyltransferase activity","MF","black","Day21"
"105","GO:0005544",0.0344083322336239,0.99261149025256,4,32,"calcium-dependent phospholipid binding","MF","black","Day21"
"4","GO:0000104",0.0344884500982022,0.999697854819037,1,2,"succinate dehydrogenase activity","MF","black","Day21"
"443","GO:0045296",0.0359847826695235,0.985471892383465,9,126,"cadherin binding","MF","black","Day21"
"504","GO:0051787",0.0367183661092599,0.996963008616666,2,10,"misfolded protein binding","MF","black","Day21"
"468","GO:0047485",0.0372630701943183,0.989822556760625,5,53,"protein N-terminus binding","MF","black","Day21"
"257","GO:0016887",0.0372701354548676,0.981428142122657,14,219,"ATPase activity","MF","black","Day21"
"240","GO:0016362",0.0380748115945066,0.999631068541083,1,2,"activin receptor activity, type II","MF","black","Day21"
"193","GO:0008080",0.0382469822996095,0.996549824512681,2,16,"N-acetyltransferase activity","MF","black","Day21"
"54","GO:0002039",0.038654362830152,0.991180301646208,4,48,"p53 binding","MF","black","Day21"
"96","GO:0004693",0.0388444853050508,0.993728130476198,3,21,"cyclin-dependent protein serine/threonine kinase activity","MF","black","Day21"
"666","GO:1990259",0.0391794905141552,1,1,1,"histone-glutamine methyltransferase activity","MF","black","Day21"
"343","GO:0034046",0.039251659877005,0.996701229464055,2,9,"poly(G) binding","MF","black","Day21"
"83","GO:0003747",0.0395950899518004,0.99960070542195,1,2,"translation release factor activity","MF","black","Day21"
"437","GO:0044877",0.0400909277147393,0.980966228596012,12,237,"protein-containing complex binding","MF","black","Day21"
"310","GO:0031208",0.0440475466124735,1,1,1,"POZ domain binding","MF","black","Day21"
"414","GO:0043522",0.0442532513730865,1,1,1,"leucine zipper domain binding","MF","black","Day21"
"199","GO:0008536",0.0454472525861613,0.992191700867119,3,21,"Ran GTPase binding","MF","black","Day21"
"418","GO:0043715",0.0455433652579277,1,1,1,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity","MF","black","Day21"
"419","GO:0043716",0.0455433652579277,1,1,1,"2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity","MF","black","Day21"
"420","GO:0043874",0.0455433652579277,1,1,1,"acireductone synthase activity","MF","black","Day21"
"404","GO:0043175",0.0457009534581411,1,1,1,"RNA polymerase core enzyme binding","MF","black","Day21"
"315","GO:0031492",0.0463760590834227,0.999178714192846,1,4,"nucleosomal DNA binding","MF","black","Day21"
"95","GO:0004676",0.0468393943865387,1,1,1,"3-phosphoinositide-dependent protein kinase activity","MF","black","Day21"
"92","GO:0004637",0.0470380212113409,1,1,1,"phosphoribosylamine-glycine ligase activity","MF","black","Day21"
"93","GO:0004641",0.0470380212113409,1,1,1,"phosphoribosylformylglycinamidine cyclo-ligase activity","MF","black","Day21"
"94","GO:0004644",0.0470380212113409,1,1,1,"phosphoribosylglycinamide formyltransferase activity","MF","black","Day21"
"327","GO:0032564",0.0471448479295803,1,1,1,"dATP binding","MF","black","Day21"
"349","GO:0034611",0.0472426223665119,1,1,1,"oligoribonucleotidase activity","MF","black","Day21"
"469","GO:0047936",0.0472820358388597,1,1,1,"glucose 1-dehydrogenase [NAD(P)] activity","MF","black","Day21"
"424","GO:0043995",0.0473541351958534,1,1,1,"histone acetyltransferase activity (H4-K5 specific)","MF","black","Day21"
"425","GO:0043996",0.0473541351958534,1,1,1,"histone acetyltransferase activity (H4-K8 specific)","MF","black","Day21"
"465","GO:0046972",0.0473541351958534,1,1,1,"histone acetyltransferase activity (H4-K16 specific)","MF","black","Day21"
"86","GO:0003870",0.0475249025083743,1,1,1,"5-aminolevulinate synthase activity","MF","black","Day21"
"89","GO:0004123",0.0475249025083743,1,1,1,"cystathionine gamma-lyase activity","MF","black","Day21"
"91","GO:0004587",0.0475249025083743,1,1,1,"ornithine-oxo-acid transaminase activity","MF","black","Day21"
"100","GO:0005136",0.0475249025083743,1,1,1,"interleukin-4 receptor binding","MF","black","Day21"
"255","GO:0016846",0.0475249025083743,1,1,1,"carbon-sulfur lyase activity","MF","black","Day21"
"363","GO:0035173",0.0475249025083743,1,1,1,"histone kinase activity","MF","black","Day21"
"433","GO:0044540",0.0475249025083743,1,1,1,"L-cystine L-cysteine-lyase (deaminating)","MF","black","Day21"
"434","GO:0044547",0.0475249025083743,1,1,1,"DNA topoisomerase binding","MF","black","Day21"
"507","GO:0052658",0.0475249025083743,1,1,1,"inositol-1,4,5-trisphosphate 5-phosphatase activity","MF","black","Day21"
"508","GO:0052659",0.0475249025083743,1,1,1,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity","MF","black","Day21"
"609","GO:0106162",0.0475249025083743,1,1,1,"mRNA N-acetyltransferase activity","MF","black","Day21"
"663","GO:1990244",0.0475249025083743,1,1,1,"histone kinase activity (H2A-T120 specific)","MF","black","Day21"
"668","GO:1990631",0.0475249025083743,1,1,1,"ErbB-4 class receptor binding","MF","black","Day21"
"674","GO:1990883",0.0475249025083743,1,1,1,"rRNA cytidine N-acetyltransferase activity","MF","black","Day21"
"41","GO:0001054",0.0475249025083744,1,1,1,"RNA polymerase I activity","MF","black","Day21"
"87","GO:0003872",0.0475249025083744,1,1,1,"6-phosphofructokinase activity","MF","black","Day21"
"97","GO:0004802",0.0475249025083744,1,1,1,"transketolase activity","MF","black","Day21"
"254","GO:0016763",0.0475249025083744,1,1,1,"transferase activity, transferring pentosyl groups","MF","black","Day21"
"320","GO:0032027",0.0475249025083744,1,1,1,"myosin light chain binding","MF","black","Day21"
"534","GO:0070095",0.0475249025083744,1,1,1,"fructose-6-phosphate binding","MF","black","Day21"
"610","GO:0120092",0.0475249025083744,1,1,1,"crotonyl-CoA hydratase activity","MF","black","Day21"
"355","GO:0035033",0.0475249025083744,1,1,1,"histone deacetylase regulator activity","MF","black","Day21"
"293","GO:0030515",0.0487882169495528,0.995142531683905,2,12,"snoRNA binding","MF","black","Day21"
"428","GO:0044212",5.88804333587491e-06,0.999998875193486,14,96,NA,NA,"black","Day21"
"40","GO:0001012",0.0182815430374965,0.998960705682094,2,10,NA,NA,"black","Day21"
"392","GO:0042623",0.0342273820633601,0.99740138301348,2,8,NA,NA,"black","Day21"
"574","GO:0072368",0.0475249025083744,1,1,1,NA,NA,"black","Day21"
