"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day_moduleColor"
"2077","GO:0003401",0.0156878314628439,0.999164928542221,2,11,"axis elongation","BP","Day14_pink"
"2078","GO:0051894",0.0185063295207707,0.998910212753556,2,12,"positive regulation of focal adhesion assembly","BP","Day14_pink"
"2079","GO:1900006",0.0210326215115274,0.998692091274004,2,11,"positive regulation of dendrite development","BP","Day14_pink"
"2080","GO:0043647",0.0229546258384237,0.998467065530662,2,13,"inositol phosphate metabolic process","BP","Day14_pink"
"2081","GO:0051693",0.0234212623962529,0.998457469604662,2,11,"actin filament capping","BP","Day14_pink"
"2082","GO:0070126",0.0263656236724337,0.998034909393992,2,18,"mitochondrial translational termination","BP","Day14_pink"
"2083","GO:0048008",0.0268080300107488,0.998036352121185,2,14,"platelet-derived growth factor receptor signaling pathway","BP","Day14_pink"
"2084","GO:0010812",0.028012950288651,0.997918641862792,2,13,"negative regulation of cell-substrate adhesion","BP","Day14_pink"
"2085","GO:0043406",0.0293019624444845,0.997730519973717,2,15,"positive regulation of MAP kinase activity","BP","Day14_pink"
"2086","GO:0060026",0.0308598701823168,0.997542214795954,2,15,"convergent extension","BP","Day14_pink"
"2087","GO:1904754",0.0319433163078917,0.997408102669284,2,15,"positive regulation of vascular associated smooth muscle cell migration","BP","Day14_pink"
"2088","GO:0016226",0.0341279919641146,0.997092841783557,2,17,"iron-sulfur cluster assembly","BP","Day14_pink"
"2089","GO:0010718",0.0398030175552511,0.996277389127632,2,19,"positive regulation of epithelial to mesenchymal transition","BP","Day14_pink"
"2090","GO:2000463",0.0421711998977714,0.995871053372979,2,23,"positive regulation of excitatory postsynaptic potential","BP","Day14_pink"
"2091","GO:0017156",0.0468669012717892,0.995229229834977,2,18,"calcium-ion regulated exocytosis","BP","Day14_pink"
"2092","GO:0002793",0.0121334001888481,0.999963065350612,1,2,"positive regulation of peptide secretion","BP","Day14_pink"
"2093","GO:0046952",0.0158319404738623,1,1,1,"ketone body catabolic process","BP","Day14_pink"
"2094","GO:0071442",0.0158565989862706,1,1,1,"positive regulation of histone H3-K14 acetylation","BP","Day14_pink"
"2095","GO:0060819",0.0162957257337914,1,1,1,"inactivation of X chromosome by genetic imprinting","BP","Day14_pink"
"2096","GO:0000451",0.0164407808872556,1,1,1,"rRNA 2'-O-methylation","BP","Day14_pink"
"2097","GO:1903533",0.0165943064075474,1,1,1,"regulation of protein targeting","BP","Day14_pink"
"2098","GO:0035186",0.0171409195819065,1,1,1,"syncytial blastoderm mitotic cell cycle","BP","Day14_pink"
"2099","GO:0009228",0.0182484335964603,1,1,1,"thiamine biosynthetic process","BP","Day14_pink"
"2100","GO:0036150",0.0183239713110257,1,1,1,"phosphatidylserine acyl-chain remodeling","BP","Day14_pink"
"2101","GO:0090204",0.0183239713110257,1,1,1,"protein localization to nuclear pore","BP","Day14_pink"
"2102","GO:0000747",0.0191281448939175,1,1,1,"conjugation with cellular fusion","BP","Day14_pink"
"2103","GO:1901096",0.0192727644480669,1,1,1,"regulation of autophagosome maturation","BP","Day14_pink"
"2104","GO:0061550",0.0213712417776015,1,1,1,"cranial ganglion development","BP","Day14_pink"
"2105","GO:1901389",0.0213712417776015,1,1,1,"negative regulation of transforming growth factor beta activation","BP","Day14_pink"
"2106","GO:0051351",0.0216747490630998,1,1,1,"positive regulation of ligase activity","BP","Day14_pink"
"2107","GO:0071285",0.0216747490630998,1,1,1,"cellular response to lithium ion","BP","Day14_pink"
"2108","GO:0071386",0.0219549360884654,1,1,1,"cellular response to corticosterone stimulus","BP","Day14_pink"
"2109","GO:1990261",0.0228774605290723,1,1,1,"pre-mRNA catabolic process","BP","Day14_pink"
"2110","GO:0021569",0.02293832070327,1,1,1,"rhombomere 3 development","BP","Day14_pink"
"2111","GO:0021570",0.02293832070327,1,1,1,"rhombomere 4 development","BP","Day14_pink"
"2112","GO:0021612",0.02293832070327,1,1,1,"facial nerve structural organization","BP","Day14_pink"
"2113","GO:0048702",0.02293832070327,1,1,1,"embryonic neurocranium morphogenesis","BP","Day14_pink"
"2114","GO:0060876",0.02293832070327,1,1,1,"semicircular canal formation","BP","Day14_pink"
"2115","GO:0008626",0.0229463498395132,1,1,1,"granzyme-mediated apoptotic signaling pathway","BP","Day14_pink"
"2116","GO:0048767",0.0229466995305561,1,1,1,"root hair elongation","BP","Day14_pink"
"2117","GO:1903893",0.0229467558506953,1,1,1,"positive regulation of ATF6-mediated unfolded protein response","BP","Day14_pink"
"2118","GO:0032231",0.0229467567446657,1,1,1,"regulation of actin filament bundle assembly","BP","Day14_pink"
"2119","GO:0035966",0.0229467567446657,1,1,1,"response to topologically incorrect protein","BP","Day14_pink"
"2120","GO:0036245",0.0229467567446657,1,1,1,"cellular response to menadione","BP","Day14_pink"
"2121","GO:0061817",0.0229467567446657,1,1,1,"endoplasmic reticulum-plasma membrane tethering","BP","Day14_pink"
"2122","GO:0072684",0.0229467567446657,1,1,1,"mitochondrial tRNA 3'-trailer cleavage, endonucleolytic","BP","Day14_pink"
"2123","GO:0099158",0.0229467567446657,1,1,1,"regulation of recycling endosome localization within postsynapse","BP","Day14_pink"
"2124","GO:1903392",0.0229467567446657,1,1,1,"negative regulation of adherens junction organization","BP","Day14_pink"
"2125","GO:1904576",0.0229467567446657,1,1,1,"response to tunicamycin","BP","Day14_pink"
"2126","GO:1905244",0.0229467567446657,1,1,1,"regulation of modification of synaptic structure","BP","Day14_pink"
"2127","GO:0050931",0.0229467567446658,1,1,1,"pigment cell differentiation","BP","Day14_pink"
"2128","GO:0098912",0.0229467567446658,1,1,1,"membrane depolarization during atrial cardiac muscle cell action potential","BP","Day14_pink"
"2129","GO:1904800",0.0229467567446658,1,1,1,"negative regulation of neuron remodeling","BP","Day14_pink"
"2130","GO:2000173",0.0229467567446658,1,1,1,"negative regulation of branching morphogenesis of a nerve","BP","Day14_pink"
"2131","GO:0043616",0.0243027683653968,0.999850903807524,1,2,"keratinocyte proliferation","BP","Day14_pink"
"2132","GO:0021571",0.0261491416584225,0.999827225490801,1,2,"rhombomere 5 development","BP","Day14_pink"
"2133","GO:0021599",0.0261491416584225,0.999827225490801,1,2,"abducens nerve formation","BP","Day14_pink"
"2134","GO:2000583",0.0268726771328273,0.999817464482468,1,2,"regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP","Day14_pink"
"2135","GO:0006990",0.0276600624539294,0.999806533029482,1,2,"positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response","BP","Day14_pink"
"2136","GO:0045041",0.0297349328222572,0.999776181431478,1,2,"protein import into mitochondrial intermembrane space","BP","Day14_pink"
"2137","GO:0061101",0.0305174964210599,0.999764150851641,1,2,"neuroendocrine cell differentiation","BP","Day14_pink"
"2138","GO:0035767",0.0315014256292106,0.999748570491551,1,2,"endothelial cell chemotaxis","BP","Day14_pink"
"2139","GO:0010891",0.0328882822699927,0.999725749372639,1,2,"negative regulation of sequestering of triglyceride","BP","Day14_pink"
"2140","GO:0009229",0.0340686837027069,0.999705531005137,1,2,"thiamine diphosphate biosynthetic process","BP","Day14_pink"
"2141","GO:0048672",0.0345669687863435,0.999696776529324,1,2,"positive regulation of collateral sprouting","BP","Day14_pink"
"2142","GO:0061614",0.0350800053313942,0.999584329112181,1,3,"pri-miRNA transcription by RNA polymerase II","BP","Day14_pink"
"2143","GO:1903553",0.0359221154920215,0.999672307058257,1,2,"positive regulation of extracellular exosome assembly","BP","Day14_pink"
"2144","GO:1905232",0.0363349305283577,0.999664660796125,1,2,"cellular response to L-glutamate","BP","Day14_pink"
"2145","GO:0051084",0.0366975146986079,0.999657870806767,1,2,"'de novo' posttranslational protein folding","BP","Day14_pink"
"2146","GO:0001834",0.0368727344872699,0.999654564671793,1,2,"trophectodermal cell proliferation","BP","Day14_pink"
"2147","GO:0071931",0.0368727344872699,0.999654564671793,1,2,"positive regulation of transcription involved in G1/S transition of mitotic cell cycle","BP","Day14_pink"
"2148","GO:0031087",0.0369143584442363,0.999653776908778,1,2,"deadenylation-independent decapping of nuclear-transcribed mRNA","BP","Day14_pink"
"2149","GO:0035526",0.0371081010347866,0.999650098159043,1,2,"retrograde transport, plasma membrane to Golgi","BP","Day14_pink"
"2150","GO:0046951",0.0373348583126445,0.999645767364454,1,2,"ketone body biosynthetic process","BP","Day14_pink"
"2151","GO:0031062",0.0374604062116518,0.999643357870676,1,2,"positive regulation of histone methylation","BP","Day14_pink"
"2152","GO:1902255",0.0381704585204743,0.99962957393123,1,2,"positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator","BP","Day14_pink"
"2153","GO:1903860",0.0386086182738808,0.999620935132682,1,2,"negative regulation of dendrite extension","BP","Day14_pink"
"2154","GO:0072718",0.039161227775119,0.999609894972684,1,2,"response to cisplatin","BP","Day14_pink"
"2155","GO:0006083",0.0401521461836314,0.999589693080631,1,2,"acetate metabolic process","BP","Day14_pink"
"2156","GO:0019679",0.0401521461836314,0.999589693080631,1,2,"propionate metabolic process, methylcitrate cycle","BP","Day14_pink"
"2157","GO:0018027",0.0426890855223324,0.99938229771726,1,3,"peptidyl-lysine dimethylation","BP","Day14_pink"
"2158","GO:0002842",0.0432098605355308,0.999288730176343,1,4,"positive regulation of T cell mediated immune response to tumor cell","BP","Day14_pink"
"2159","GO:0002227",0.0433441910284098,0.999363001862778,1,3,"innate immune response in mucosa","BP","Day14_pink"
"2160","GO:0090403",0.0435431325922924,0.999516615300283,1,2,"oxidative stress-induced premature senescence","BP","Day14_pink"
"2161","GO:0043308",0.0436441684444239,0.99951434401087,1,2,"eosinophil degranulation","BP","Day14_pink"
"2162","GO:1900483",0.0436441684444239,0.99951434401087,1,2,"regulation of protein targeting to vacuolar membrane","BP","Day14_pink"
"2163","GO:1903595",0.0436441684444239,0.99951434401087,1,2,"positive regulation of histamine secretion by mast cell","BP","Day14_pink"
"2164","GO:0009798",0.0438108499339625,0.999510585105505,1,2,"axis specification","BP","Day14_pink"
"2165","GO:0006668",0.0442984995364508,0.999499502787257,1,2,"sphinganine-1-phosphate metabolic process","BP","Day14_pink"
"2166","GO:0045682",0.0442984995364508,0.999499502787257,1,2,"regulation of epidermis development","BP","Day14_pink"
"2167","GO:0000470",0.0443842513304914,0.999497540870624,1,2,"maturation of LSU-rRNA","BP","Day14_pink"
"2168","GO:0042023",0.0444234159432866,0.999496643516762,1,2,"DNA endoreduplication","BP","Day14_pink"
"2169","GO:0046605",0.0447502180850066,0.999489123770864,1,2,"regulation of centrosome cycle","BP","Day14_pink"
"2170","GO:0030299",0.0449736584606191,0.999483949547889,1,2,"intestinal cholesterol absorption","BP","Day14_pink"
"2171","GO:0021754",0.0453460863602896,0.999475265905854,1,2,"facial nucleus development","BP","Day14_pink"
"2172","GO:0007634",0.0453600251271107,0.999474939465654,1,2,"optokinetic behavior","BP","Day14_pink"
"2173","GO:1902115",0.0453682680626826,0.999474746370597,1,2,"regulation of organelle assembly","BP","Day14_pink"
"2174","GO:0071377",0.0453682680626827,0.999474746370597,1,2,"cellular response to glucagon stimulus","BP","Day14_pink"
"2175","GO:0002091",0.0457360009375284,0.99928997925044,1,3,"negative regulation of receptor internalization","BP","Day14_pink"
"2176","GO:0075044",0.046595428364626,0.999262752416829,1,3,"positive regulation by symbiont of host autophagy","BP","Day14_pink"
"2177","GO:0070453",0.0471608933536191,0.999244552887476,1,3,"regulation of heme biosynthetic process","BP","Day14_pink"
"2178","GO:0098706",0.0471615714588432,0.999151237989422,1,4,"iron ion import across cell outer membrane","BP","Day14_pink"
"2179","GO:1903852",0.048896114337696,0.999187288074948,1,3,"positive regulation of cristae formation","BP","Day14_pink"
"2180","GO:0043565",3.13496273911029e-05,0.999991872826306,16,304,"sequence-specific DNA binding","MF","Day14_pink"
"2181","GO:0005096",0.000411820717267664,0.999908101202485,10,133,"GTPase activator activity","MF","Day14_pink"
"2182","GO:0046982",0.00592525663056006,0.99821358283636,9,198,"protein heterodimerization activity","MF","Day14_pink"
"2183","GO:0000978",0.0151204658593929,0.994694600055597,9,221,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","Day14_pink"
"2184","GO:0001227",0.00408251801544616,0.999197099524406,6,100,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","Day14_pink"
"2185","GO:0000977",0.0323586954843913,0.989962377164529,6,146,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF","Day14_pink"
"2186","GO:0003724",0.00938818213834851,0.998175797636019,5,71,"RNA helicase activity","MF","Day14_pink"
"2187","GO:0005544",0.0036451597091248,0.999596550007068,4,32,"calcium-dependent phospholipid binding","MF","Day14_pink"
"2188","GO:0004867",0.0468007743345425,0.988506143803721,4,72,"serine-type endopeptidase inhibitor activity","MF","Day14_pink"
"2189","GO:0050840",0.0106809455407783,0.998915347754606,3,29,"extracellular matrix binding","MF","Day14_pink"
"2190","GO:0005109",0.0205160819106955,0.99733704891046,3,30,"frizzled binding","MF","Day14_pink"
"2191","GO:0004519",0.0219193313197559,0.997010026883353,3,48,"endonuclease activity","MF","Day14_pink"
"2192","GO:0060090",0.0250210358671462,0.99643996482002,3,40,"molecular adaptor activity","MF","Day14_pink"
"2193","GO:0044548",0.0012041203332297,0.999991825025512,2,3,"S100 protein binding","MF","Day14_pink"
"2194","GO:0004784",0.00385083875173617,0.999915658219265,2,6,"superoxide dismutase activity","MF","Day14_pink"
"2195","GO:0004792",0.00393513369226604,0.999912845792316,2,6,"thiosulfate sulfurtransferase activity","MF","Day14_pink"
"2196","GO:0005095",0.00893566090041553,0.9996591206674,2,9,"GTPase inhibitor activity","MF","Day14_pink"
"2197","GO:0043425",0.00962701827334952,0.999589314001646,2,14,"bHLH transcription factor binding","MF","Day14_pink"
"2198","GO:0031267",0.0308950781671588,0.997580113077605,2,13,"small GTPase binding","MF","Day14_pink"
"2199","GO:0043539",0.0342422991188732,0.997077821293479,2,17,"protein serine/threonine kinase activator activity","MF","Day14_pink"
"2200","GO:0051019",0.0359667068360311,0.996847856223761,2,17,"mitogen-activated protein kinase binding","MF","Day14_pink"
"2201","GO:0016716",0.0403249963965258,0.996185908940509,2,20,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Day14_pink"
"2202","GO:0005332",0.0484364541411793,0.994956162340666,2,19,"gamma-aminobutyric acid:sodium symporter activity","MF","Day14_pink"
"2203","GO:0005137",0.0132793135903257,1,1,1,"interleukin-5 receptor binding","MF","Day14_pink"
"2204","GO:0070039",0.0164407808872556,1,1,1,"rRNA (guanosine-2'-O-)-methyltransferase activity","MF","Day14_pink"
"2205","GO:0016150",0.0172564077783063,1,1,1,"translation release factor activity, codon nonspecific","MF","Day14_pink"
"2206","GO:0004789",0.0182484335964603,1,1,1,"thiamine-phosphate diphosphorylase activity","MF","Day14_pink"
"2207","GO:0008902",0.0182484335964603,1,1,1,"hydroxymethylpyrimidine kinase activity","MF","Day14_pink"
"2208","GO:0008972",0.0182484335964603,1,1,1,"phosphomethylpyrimidine kinase activity","MF","Day14_pink"
"2209","GO:0140343",0.0183239713110257,1,1,1,"phosphatidylserine transfer activity","MF","Day14_pink"
"2210","GO:0001216",0.0216198696713317,1,1,1,"DNA-binding transcription activator activity","MF","Day14_pink"
"2211","GO:0008641",0.0216781045035138,1,1,1,"ubiquitin-like modifier activating enzyme activity","MF","Day14_pink"
"2212","GO:0061604",0.0216781045035138,1,1,1,"molybdopterin-synthase sulfurtransferase activity","MF","Day14_pink"
"2213","GO:0061605",0.0216781045035138,1,1,1,"molybdopterin-synthase adenylyltransferase activity","MF","Day14_pink"
"2214","GO:0004070",0.0229467567446657,1,1,1,"aspartate carbamoyltransferase activity","MF","Day14_pink"
"2215","GO:0004088",0.0229467567446657,1,1,1,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF","Day14_pink"
"2216","GO:0004151",0.0229467567446657,1,1,1,"dihydroorotase activity","MF","Day14_pink"
"2217","GO:0008331",0.0229467567446658,1,1,1,"high voltage-gated calcium channel activity","MF","Day14_pink"
"2218","GO:0036143",0.0229467567446658,1,1,1,"kringle domain binding","MF","Day14_pink"
"2219","GO:0086056",0.0229467567446658,1,1,1,"voltage-gated calcium channel activity involved in AV node cell action potential","MF","Day14_pink"
"2220","GO:0099635",0.0229467567446658,1,1,1,"voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","MF","Day14_pink"
"2221","GO:0071568",0.0240400301953306,0.9998541297197,1,2,"UFM1 transferase activity","MF","Day14_pink"
"2222","GO:0003747",0.0254838590346936,0.999835960861952,1,2,"translation release factor activity","MF","Day14_pink"
"2223","GO:0004485",0.0307227246650164,0.999760942872026,1,2,"methylcrotonoyl-CoA carboxylase activity","MF","Day14_pink"
"2224","GO:0016300",0.0325507349137577,0.99973139660108,1,2,"tRNA (uracil) methyltransferase activity","MF","Day14_pink"
"2225","GO:0015377",0.0332631931908336,0.999719407004065,1,2,"cation:chloride symporter activity","MF","Day14_pink"
"2226","GO:0048408",0.03353418391464,0.999620423756358,1,3,"epidermal growth factor binding","MF","Day14_pink"
"2227","GO:0050163",0.0364233450658968,0.999663011479352,1,2,"oxaloacetate tautomerase activity","MF","Day14_pink"
"2228","GO:0008775",0.0401521461836314,0.999589693080631,1,2,"acetate CoA-transferase activity","MF","Day14_pink"
"2229","GO:0016785",0.0425207354035607,0.999539292734708,1,2,"transferase activity, transferring selenium-containing groups","MF","Day14_pink"
"2230","GO:0017002",0.043307052909786,0.999521901161955,1,2,"activin-activated receptor activity","MF","Day14_pink"
"2231","GO:0017057",0.0436583363767942,0.999514025080041,1,2,"6-phosphogluconolactonase activity","MF","Day14_pink"
"2232","GO:0042392",0.0442984995364508,0.999499502787257,1,2,"sphingosine-1-phosphate phosphatase activity","MF","Day14_pink"
"2233","GO:0004475",0.0448769678904593,0.99948619189193,1,2,"mannose-1-phosphate guanylyltransferase activity","MF","Day14_pink"
"2234","GO:0005118",0.0453682680626826,0.999474746370597,1,2,"sevenless binding","MF","Day14_pink"
"2235","GO:0008823",0.0471615714588432,0.999151237989422,1,4,"cupric reductase activity","MF","Day14_pink"
"2236","GO:0052851",0.0471615714588432,0.999151237989422,1,4,"ferric-chelate reductase (NADPH) activity","MF","Day14_pink"
"2237","GO:0005030",0.0474774778554048,0.999139711758523,1,4,"neurotrophin receptor activity","MF","Day14_pink"
"2238","GO:0006915",0.00163390382813574,0.999464974796085,13,308,"apoptotic process","BP","Day14_magenta"
"2239","GO:0051301",0.00668133534389159,0.997528665820838,12,314,"cell division","BP","Day14_magenta"
"2240","GO:0006355",0.0123109772157286,0.995273217923218,11,401,"regulation of transcription, DNA-templated","BP","Day14_magenta"
"2241","GO:0007275",0.017661145758251,0.992863670741015,11,364,"multicellular organism development","BP","Day14_magenta"
"2242","GO:0007017",1.41873022777839e-11,1,10,42,"microtubule-based process","BP","Day14_magenta"
"2243","GO:0000398",1.33191359460495e-05,0.999998060092879,10,117,"mRNA splicing, via spliceosome","BP","Day14_magenta"
"2244","GO:0007049",0.0250497959041235,0.990425747068252,9,252,"cell cycle","BP","Day14_magenta"
"2245","GO:0016567",0.0303056209118183,0.987996909536438,9,314,"protein ubiquitination","BP","Day14_magenta"
"2246","GO:0007283",0.0358196263428665,0.986331107112846,8,228,"spermatogenesis","BP","Day14_magenta"
"2247","GO:0060271",0.0290383342458673,0.99022907965099,7,171,"cilium assembly","BP","Day14_magenta"
"2248","GO:0006338",0.000647205771835675,0.999913727406234,6,58,"chromatin remodeling","BP","Day14_magenta"
"2249","GO:0000278",0.00541520624417947,0.99887539642492,6,93,"mitotic cell cycle","BP","Day14_magenta"
"2250","GO:0016579",0.0062978039149476,0.998648635533808,6,97,"protein deubiquitination","BP","Day14_magenta"
"2251","GO:0043123",0.00277708466097213,0.999598493803378,5,62,"positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Day14_magenta"
"2252","GO:0008380",0.0173242389234734,0.996053198312414,5,92,"RNA splicing","BP","Day14_magenta"
"2253","GO:0016032",0.020779834359277,0.995047410960044,5,89,"viral process","BP","Day14_magenta"
"2254","GO:0032147",0.012642658750006,0.997955111984491,4,46,"activation of protein kinase activity","BP","Day14_magenta"
"2255","GO:0090090",0.0249917819221594,0.994968529162207,4,66,"negative regulation of canonical Wnt signaling pathway","BP","Day14_magenta"
"2256","GO:0016584",0.000221572832381097,0.999995516335015,3,8,"nucleosome positioning","BP","Day14_magenta"
"2257","GO:0030593",0.000316289834489358,0.999991625788466,3,13,"neutrophil chemotaxis","BP","Day14_magenta"
"2258","GO:0048026",0.00184038491183179,0.999908847908386,3,14,"positive regulation of mRNA splicing, via spliceosome","BP","Day14_magenta"
"2259","GO:0030218",0.00265944310288747,0.999838320994511,3,25,"erythrocyte differentiation","BP","Day14_magenta"
"2260","GO:0006334",0.00413957389099458,0.999709030358161,3,22,"nucleosome assembly","BP","Day14_magenta"
"2261","GO:0007257",0.00482026435072262,0.999647993902411,3,19,"activation of JUN kinase activity","BP","Day14_magenta"
"2262","GO:0050807",0.00840209388956635,0.999225676573589,3,26,"regulation of synapse organization","BP","Day14_magenta"
"2263","GO:1905515",0.0182373203318095,0.99774253274454,3,29,"non-motile cilium assembly","BP","Day14_magenta"
"2264","GO:0002250",0.0229514908445003,0.996825110454704,3,45,"adaptive immune response","BP","Day14_magenta"
"2265","GO:0009615",0.0325854092123575,0.994820424214044,3,51,"response to virus","BP","Day14_magenta"
"2266","GO:0000381",0.0379717308463622,0.993615167273865,3,47,"regulation of alternative mRNA splicing, via spliceosome","BP","Day14_magenta"
"2267","GO:0000086",0.0393154662800421,0.993304649222708,3,46,"G2/M transition of mitotic cell cycle","BP","Day14_magenta"
"2268","GO:0031936",7.7873483095324e-05,0.999999867666935,2,3,"negative regulation of chromatin silencing","BP","Day14_magenta"
"2269","GO:0033333",0.00106360159259598,0.999986384702227,2,9,"fin development","BP","Day14_magenta"
"2270","GO:0035166",0.00166584241996428,0.999972631225686,2,10,"post-embryonic hemopoiesis","BP","Day14_magenta"
"2271","GO:1900246",0.00188596016723806,0.999973669066328,2,5,"positive regulation of RIG-I signaling pathway","BP","Day14_magenta"
"2272","GO:0034243",0.00212947667163247,0.999960354172309,2,10,"regulation of transcription elongation from RNA polymerase II promoter","BP","Day14_magenta"
"2273","GO:1905517",0.00220144903238057,0.999958313626374,2,10,"macrophage migration","BP","Day14_magenta"
"2274","GO:0060215",0.00224620403935233,0.999957027288385,2,10,"primitive hemopoiesis","BP","Day14_magenta"
"2275","GO:0048246",0.00225189198563925,0.999956862856571,2,10,"macrophage chemotaxis","BP","Day14_magenta"
"2276","GO:0051725",0.00240907218232636,0.999956241503264,2,7,"protein de-ADP-ribosylation","BP","Day14_magenta"
"2277","GO:0035726",0.00252393234200836,0.999959098109969,2,5,"common myeloid progenitor cell proliferation","BP","Day14_magenta"
"2278","GO:0051896",0.00276831419536778,0.999942332548714,2,9,"regulation of protein kinase B signaling","BP","Day14_magenta"
"2279","GO:0045910",0.00317987905920996,0.999936919879187,2,6,"negative regulation of DNA recombination","BP","Day14_magenta"
"2280","GO:0014902",0.0038554139572989,0.999904827833154,2,9,"myotube differentiation","BP","Day14_magenta"
"2281","GO:0043486",0.00483881282483475,0.999869434401352,2,8,"histone exchange","BP","Day14_magenta"
"2282","GO:0045579",0.00503317236800091,0.999866524951691,2,7,"positive regulation of B cell differentiation","BP","Day14_magenta"
"2283","GO:0030261",0.0054530883266288,0.999843497336083,2,8,"chromosome condensation","BP","Day14_magenta"
"2284","GO:0071493",0.00624762725409077,0.999802202989606,2,9,"cellular response to UV-B","BP","Day14_magenta"
"2285","GO:0070121",0.00676979816550342,0.999782690715821,2,8,"Kupffer's vesicle development","BP","Day14_magenta"
"2286","GO:0048066",0.00732067580167844,0.999721839757894,2,18,"developmental pigmentation","BP","Day14_magenta"
"2287","GO:0017145",0.00833776934687586,0.999701753188098,2,8,"stem cell division","BP","Day14_magenta"
"2288","GO:0032757",0.00900998389773948,0.999647583247319,2,10,"positive regulation of interleukin-8 production","BP","Day14_magenta"
"2289","GO:0045190",0.0116711692473398,0.999488359968605,2,9,"isotype switching","BP","Day14_magenta"
"2290","GO:0017015",0.0133180379938362,0.999291339974156,2,25,"regulation of transforming growth factor beta receptor signaling pathway","BP","Day14_magenta"
"2291","GO:0030511",0.0142678506362985,0.999268091223249,2,12,"positive regulation of transforming growth factor beta receptor signaling pathway","BP","Day14_magenta"
"2292","GO:0032402",0.0146138961969609,0.999218507522013,2,15,"melanosome transport","BP","Day14_magenta"
"2293","GO:0042176",0.0146244205817547,0.999262729793638,2,10,"regulation of protein catabolic process","BP","Day14_magenta"
"2294","GO:0032727",0.0152452687408938,0.999190177173823,2,12,"positive regulation of interferon-alpha production","BP","Day14_magenta"
"2295","GO:0071578",0.0159276654196651,0.999145853575659,2,11,"zinc ion import across plasma membrane","BP","Day14_magenta"
"2296","GO:0050684",0.0160305601272207,0.999125596896817,2,12,"regulation of mRNA processing","BP","Day14_magenta"
"2297","GO:0045071",0.0170746910057426,0.99903706449227,2,12,"negative regulation of viral genome replication","BP","Day14_magenta"
"2298","GO:1990266",0.0175126949076436,0.998933195165232,2,22,"neutrophil migration","BP","Day14_magenta"
"2299","GO:0043523",0.0200915398795513,0.998688424741035,2,21,"regulation of neuron apoptotic process","BP","Day14_magenta"
"2300","GO:0048025",0.0208144178473135,0.998696099237484,2,12,"negative regulation of mRNA splicing, via spliceosome","BP","Day14_magenta"
"2301","GO:0048536",0.0208729508854996,0.998652331293972,2,15,"spleen development","BP","Day14_magenta"
"2302","GO:0034058",0.0212168342951016,0.998675275935699,2,11,"endosomal vesicle fusion","BP","Day14_magenta"
"2303","GO:0043981",0.0218714618352721,0.998593242296318,2,12,"histone H4-K5 acetylation","BP","Day14_magenta"
"2304","GO:0043982",0.0218714618352721,0.998593242296318,2,12,"histone H4-K8 acetylation","BP","Day14_magenta"
"2305","GO:0006275",0.0220687162030794,0.998544037963929,2,14,"regulation of DNA replication","BP","Day14_magenta"
"2306","GO:0035995",0.0231950985723817,0.998404821972072,2,16,"detection of muscle stretch","BP","Day14_magenta"
"2307","GO:0006509",0.0239679442059785,0.998334200121895,2,15,"membrane protein ectodomain proteolysis","BP","Day14_magenta"
"2308","GO:0031124",0.024527264099617,0.998322807499209,2,12,"mRNA 3'-end processing","BP","Day14_magenta"
"2309","GO:0007062",0.0258603399726528,0.998160408696006,2,13,"sister chromatid cohesion","BP","Day14_magenta"
"2310","GO:0007099",0.028610351944009,0.997813659956709,2,15,"centriole replication","BP","Day14_magenta"
"2311","GO:0051017",0.0334720104273438,0.997129217481937,2,21,"actin filament bundle assembly","BP","Day14_magenta"
"2312","GO:0006882",0.0398700233493448,0.996306572043714,2,17,"cellular zinc ion homeostasis","BP","Day14_magenta"
"2313","GO:0070986",0.0428464790097017,0.995850070559754,2,18,"left/right axis specification","BP","Day14_magenta"
"2314","GO:0032728",0.044755534232862,0.99547591915928,2,23,"positive regulation of interferon-beta production","BP","Day14_magenta"
"2315","GO:0042073",0.046012016465081,0.995366020109595,2,18,"intraciliary transport","BP","Day14_magenta"
"2316","GO:2000134",0.0487824608891064,0.994830304749128,2,23,"negative regulation of G1/S transition of mitotic cell cycle","BP","Day14_magenta"
"2317","GO:0001944",0.0495959698581054,0.994729753541651,2,21,"vasculature development","BP","Day14_magenta"
"2318","GO:1905146",0.00696270503805828,1,1,1,"lysosomal protein catabolic process","BP","Day14_magenta"
"2319","GO:0070130",0.00819753322969812,1,1,1,"negative regulation of mitochondrial translation","BP","Day14_magenta"
"2320","GO:0018125",0.00912426035306761,1,1,1,"peptidyl-cysteine methylation","BP","Day14_magenta"
