name	term	lev	seq	value
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g013170	9.25004587843393
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g014740	5.88712910098703
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g019450	3.89004669416076
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g211970	6.12738438398186
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g212430	-1.39225725740027
"organelle organization"	GO:0006996	1	PGEN_.00g015880	-0.842130646524563
"organelle organization"	GO:0006996	1	PGEN_.00g017110	-1.89296468303974
"organelle organization"	GO:0006996	1	PGEN_.00g025860	5.31610492772672
"organelle organization"	GO:0006996	1	PGEN_.00g131030	4.05013543516001
"organelle organization"	GO:0006996	1	PGEN_.00g197160	-2.33531172135561
"organelle organization"	GO:0006996	1	PGEN_.00g205400	2.38086998180682
"organelle organization"	GO:0006996	1	PGEN_.00g211970	6.12738438398186
"organelle organization"	GO:0006996	1	PGEN_.00g245880	-0.940031501912708
"organelle organization"	GO:0006996	1	PGEN_.00g252450	-0.856729064332205
"organelle organization"	GO:0006996	1	PGEN_.00g272850	1.9858552776683
"organelle organization"	GO:0006996	1	PGEN_.00g305960	2.89363907103167
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g048970	2.2077418109563
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g110440	-1.43439504740307
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g250710	3.57881425364561
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g293200	6.55470496375585
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g323540	1.9437210059821
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g346230	4.43452103549202
""	GO:0008284;GO:0042127;GO:0048522	1	PGEN_.00g348850	3.88488527001707
"heart development"	GO:0007507	1	PGEN_.00g040990	6.35989876931627
"heart development"	GO:0007507	1	PGEN_.00g200990	-1.48360158473021
"heart development"	GO:0007507	1	PGEN_.00g229320	-3.5152002173414
"heart development"	GO:0007507	1	PGEN_.00g229340	-2.91815345104484
"heart development"	GO:0007507	1	PGEN_.00g250710	3.57881425364561
"lipid metabolic process"	GO:0006629	1	PGEN_.00g013160	6.66747201609818
"lipid metabolic process"	GO:0006629	1	PGEN_.00g013170	9.25004587843393
"lipid metabolic process"	GO:0006629	1	PGEN_.00g014740	5.88712910098703
"lipid metabolic process"	GO:0006629	1	PGEN_.00g019450	3.89004669416076
"lipid metabolic process"	GO:0006629	1	PGEN_.00g135000	1.57657523009256
"lipid metabolic process"	GO:0006629	1	PGEN_.00g211970	6.12738438398186
"lipid metabolic process"	GO:0006629	1	PGEN_.00g212430	-1.39225725740027
"lipid metabolic process"	GO:0006629	1	PGEN_.00g237580	4.99555038924678
"lipid metabolic process"	GO:0006629	1	PGEN_.00g279590	4.83152174187
"behavior"	GO:0007610	1	PGEN_.00g031270	-1.73393367121437
"behavior"	GO:0007610	1	PGEN_.00g047650	-1.45705447763384
"behavior"	GO:0007610	1	PGEN_.00g129560	-1.87931798802086
"behavior"	GO:0007610	1	PGEN_.00g211970	6.12738438398186
"behavior"	GO:0007610	1	PGEN_.00g293200	6.55470496375585
"behavior"	GO:0007610	1	PGEN_.00g327850	4.8219096164761
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g035810	5.67523371894232
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g035820	3.93683414647891
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g211970	6.12738438398186
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g256100	3.0844266679523
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g327850	4.8219096164761
"membrane lipid metabolic process"	GO:0006665;GO:0006643	1	PGEN_.00g037080	-2.07088805426983
""	GO:0048869		PGEN_.00g017110	-1.89296468303974
""	GO:0048869		PGEN_.00g052630	3.79792500809598
""	GO:0048869		PGEN_.00g060680	3.58393283170355
""	GO:0048869		PGEN_.00g079550	-2.96856519202093
""	GO:0048869		PGEN_.00g235110	-3.87991641854236
""	GO:0048869		PGEN_.00g250710	3.57881425364561
""	GO:0048869		PGEN_.00g332980	3.68196509957329
""	GO:0048869		PGEN_.00g346230	4.43452103549202
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g057120	4.69842361033901
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g169480	5.19765614946527
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g169490	4.97989107368819
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g211890	5.31797138048054
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g276360	4.34356907999148
"response to bacterium"	GO:0009617;GO:0051707	1	PGEN_.00g332560	4.77156824189098
"growth plate cartilage chondrocyte morphogenesis"	GO:0003429;GO:0003414;GO:0003422	1	PGEN_.00g116150	4.52677363442551
"growth plate cartilage chondrocyte morphogenesis"	GO:0003429;GO:0003414;GO:0003422	1	PGEN_.00g119470	4.94204702455183
"growth plate cartilage chondrocyte morphogenesis"	GO:0003429;GO:0003414;GO:0003422	1	PGEN_.00g122020	4.52658309337226
"growth plate cartilage chondrocyte morphogenesis"	GO:0003429;GO:0003414;GO:0003422	1	PGEN_.00g127990	4.90208563306742
"growth plate cartilage chondrocyte morphogenesis"	GO:0003429;GO:0003414;GO:0003422	1	PGEN_.00g261960	4.95498662459416
"developmental process"	GO:0032502	1	PGEN_.00g017110	-1.89296468303974
"developmental process"	GO:0032502	1	PGEN_.00g038430	3.08664808325943
"developmental process"	GO:0032502	1	PGEN_.00g042190	2.66117450402986
"developmental process"	GO:0032502	1	PGEN_.00g050460	-1.11205379890176
"developmental process"	GO:0032502	1	PGEN_.00g069990	3.30153727556496
"developmental process"	GO:0032502	1	PGEN_.00g130730	8.35308710317702
"developmental process"	GO:0032502	1	PGEN_.00g150640	1.78355619676878
"developmental process"	GO:0032502	1	PGEN_.00g158640	5.99119967835138
"developmental process"	GO:0032502	1	PGEN_.00g197160	-2.33531172135561
"developmental process"	GO:0032502	1	PGEN_.00g229320	-3.5152002173414
"developmental process"	GO:0032502	1	PGEN_.00g229340	-2.91815345104484
"developmental process"	GO:0032502	1	PGEN_.00g250710	3.57881425364561
"developmental process"	GO:0032502	1	PGEN_.00g263590	5.12809167462446
"developmental process"	GO:0032502	1	PGEN_.00g279590	4.83152174187
"developmental process"	GO:0032502	1	PGEN_.00g326620	4.77625507660389
"developmental process"	GO:0032502	1	PGEN_.00g346230	4.43452103549202
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g009970	3.20997751248841
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g052520	5.98033134674584
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g114200	5.15190147012855
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g163270	5.90306978042334
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g211250	3.71673923263621
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g211270	4.82393811918337
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g245880	-0.940031501912708
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g250710	3.57881425364561
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g276360	4.34356907999148
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g324360	7.7925263537273
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g328190	4.10244430279764
"negative regulation of gene expression"	GO:0010629;GO:0010605	3	PGEN_.00g346230	4.43452103549202
""	GO:0090101		PGEN_.00g086610	6.36521592817008
""	GO:0090101		PGEN_.00g086660	6.33758074337516
""	GO:0090101		PGEN_.00g091350	4.88936487071868
""	GO:0090101		PGEN_.00g092270	-7.24674038567961
""	GO:0090101		PGEN_.00g093800	5.69105575155619
""	GO:0090101		PGEN_.00g229320	-3.5152002173414
""	GO:0090101		PGEN_.00g229340	-2.91815345104484
""	GO:0090101		PGEN_.00g250710	3.57881425364561
""	GO:0090101		PGEN_.00g299380	-2.35584949779917
